
	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Paging Mem	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	   RTT	  Time
	2025/01/06	16:36:50	tels4happa05_PS4_00	      3	     3	       48	    43	     9	     1	     90	 1.13	10.00	0.2	  0	       0	        0	      62	40,980	  40,980	  15,344	   15,336	        0	        0	  0	 56	  2	  3	  0	  0	   10	     10	  358	10,117
	2025/01/06	16:37:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.23	10.00	0.1	  0	       0	        0	      67	44,401	  44,401	  15,328	   15,300	        0	        0	  0	  3	  0	  0	  0	  0	    8	      8	  378	10,020
	2025/01/06	16:37:20	tels4happa02_PS4_00	      4	     1	       32	    32	     7	     1	     92	 1.51	15.00	0.1	  0	       0	        0	      59	58,904	  58,904	  25,864	   25,176	        0	    6,664	  0	  6	  0	  1	  0	  0	   62	     62	  479	10,114
	2025/01/06	16:37:30	tels4happa03_PS4_00	      2	     2	       32	    32	     3	     1	     96	 0.79	15.00	0.1	  0	       0	        0	      58	57,187	  57,187	  25,472	   24,280	        0	    5,707	  0	  2	  0	  1	  0	  0	   62	     63	  373	10,062
	2025/01/06	16:40:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.38	10.00	0.1	  0	       0	        0	      74	49,140	  49,140	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  474	10,020
	2025/01/06	16:40:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      71	46,991	  46,991	  15,328	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    8	      8	  323	10,014
	2025/01/06	16:41:10	tels4happa07_PS4_00	      5	     5	       32	    32	     6	     1	     93	 0.78	10.00	0.1	  0	       0	        0	      65	42,866	  42,866	  15,704	   15,676	        0	        0	  0	  2	  3	  3	  0	  0	   12	     12	  453	10,118
	2025/01/06	16:41:30	tels4happa01_PS4_00	      2	     2	       25	    25	     9	     1	     90	 1.26	10.00	0.2	  0	       0	        0	      49	32,226	  32,226	  17,756	   16,828	        0	    4,331	  0	  5	  2	  2	  0	  0	   62	     67	  329	10,052
	2025/01/06	16:41:30	tels4happa06_PS4_00	      6	     6	       32	    32	     4	     1	     95	 0.63	10.00	0.1	  0	       0	        0	      66	43,705	  43,705	  15,396	   15,364	        0	        0	  0	  4	  3	  3	  0	  0	   13	     13	  350	10,119
	2025/01/06	16:41:50	tels4happa05_PS4_00	      2	     2	       48	    42	     1	     1	     98	 0.22	10.00	0.1	  0	       0	        0	      62	40,760	  40,760	  15,336	   15,336	        0	        0	  0	 56	  1	  1	  0	  0	    9	      9	  330	10,116
	2025/01/06	16:42:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.14	10.00	0.1	  0	       0	        0	      67	44,399	  44,399	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  325	10,011
	2025/01/06	16:42:20	tels4happa02_PS4_00	      4	     1	       32	    32	     3	     0	     97	 0.81	15.00	0.1	  0	       0	        0	      57	56,445	  56,445	  25,992	   25,308	        0	    6,213	  0	  5	  0	  1	  0	  0	   59	     59	  330	    10
	2025/01/06	16:42:30	tels4happa03_PS4_00	      2	     2	       32	    32	     8	     1	     91	 1.51	15.00	0.1	  0	       0	        0	      57	56,517	  56,517	  26,768	   25,384	        0	    5,287	  0	  2	  1	  2	  0	  0	   65	     66	  460	10,068
	2025/01/06	16:45:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.40	10.00	0.1	  0	       0	        0	      74	49,120	  49,120	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  402	10,012
	2025/01/06	16:45:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.21	10.00	0.2	  0	       0	        0	      71	46,968	  46,968	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  533	10,019
	2025/01/06	16:46:10	tels4happa07_PS4_00	      6	     6	       32	    32	     6	     1	     93	 0.80	10.00	0.1	  0	       0	        0	      65	42,864	  42,864	  15,376	   15,348	        0	        0	  0	  2	  6	  7	  0	  0	   14	     14	  397	10,119
	2025/01/06	16:46:30	tels4happa01_PS4_00	      5	     5	       25	    25	    10	     2	     88	 1.51	10.00	0.4	  0	       0	        0	      48	31,951	  31,951	  19,260	   16,840	        0	    4,401	  0	  5	  2	  2	  0	  0	   62	     67	  429	10,176
	2025/01/06	16:46:30	tels4happa06_PS4_00	      8	     8	       32	    32	     4	     1	     95	 0.62	10.00	0.1	  0	       0	        0	      67	44,051	  44,051	  15,404	   15,376	        0	       12	  0	  4	  6	  5	  0	  0	   14	     14	  373	 9,120
	2025/01/06	16:46:50	tels4happa05_PS4_00	      2	     2	       48	    44	     4	     1	     95	 0.63	10.00	0.2	  0	       0	        0	      61	40,474	  40,474	  15,328	   15,320	        0	        0	  0	 56	  1	  1	  0	  0	    8	      8	  316	10,011
	2025/01/06	16:47:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.23	10.00	0.2	  0	       0	        0	      67	44,289	  44,289	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  824	10,011
	2025/01/06	16:47:20	tels4happa02_PS4_00	      7	     2	       32	    32	     9	     1	     90	 2.48	15.00	0.5	  0	       0	        0	      56	55,347	  55,347	  26,544	   25,764	        0	    8,436	  0	  6	  1	  1	  0	  0	   71	     71	  396	 9,122
	2025/01/06	16:47:30	tels4happa03_PS4_00	      2	     2	       32	    32	     2	     1	     97	 0.62	15.00	0.1	  0	       0	        0	      58	57,321	  57,321	  25,848	   24,612	       25	    5,701	  0	  2	  2	  2	  0	  0	   62	     62	  387	10,189
	2025/01/06	16:50:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.39	10.00	0.1	  0	       0	        0	      74	49,112	  49,112	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  329	10,011
	2025/01/06	16:50:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      71	46,974	  46,974	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  303	10,015
	2025/01/06	16:51:10	tels4happa07_PS4_00	      4	     4	       32	    32	     3	     0	     97	 0.49	10.00	0.1	  0	       0	        0	      65	42,869	  42,869	  15,352	   15,324	        0	        0	  0	  2	  4	  5	  0	  0	   11	     11	  297	10,115
	2025/01/06	16:51:30	tels4happa01_PS4_00	      2	     2	       25	    25	     9	     1	     90	 1.25	10.00	0.2	  0	       0	        0	      49	32,129	  32,129	  19,152	   16,824	        0	    3,987	  0	  5	  2	  2	  0	  0	   49	     52	  390	10,173
	2025/01/06	16:51:30	tels4happa06_PS4_00	      5	     5	       32	    32	     6	     1	     93	 0.88	10.00	0.1	  0	       0	        0	      66	43,643	  43,643	  15,492	   15,464	        0	       12	  0	  4	  5	  6	  0	  0	   12	     12	  387	10,123
	2025/01/06	16:51:50	tels4happa05_PS4_00	      1	     1	       48	    45	     1	     0	     99	 0.19	10.00	0.1	  0	       0	        0	      62	40,702	  40,702	  15,328	   15,320	        0	        0	  0	 56	  0	  0	  0	  0	    8	      8	  344	10,012
	2025/01/06	16:52:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      67	44,310	  44,310	  15,328	   15,300	        0	        0	  0	  3	  0	  0	  0	  0	    8	      8	  344	10,011
	2025/01/06	16:52:20	tels4happa02_PS4_00	      4	     1	       32	    32	     4	     0	     96	 0.97	15.00	0.1	  0	       0	        0	      55	54,757	  54,757	  27,288	   26,140	        0	    6,712	  0	  5	  1	  1	  0	  0	   79	     79	  345	10,118
	2025/01/06	16:52:30	tels4happa03_PS4_00	      3	     3	       32	    32	     1	     1	     98	 0.37	15.00	0.1	  0	       0	      107	      58	57,826	  57,826	  25,476	   24,616	       25	    2,792	  1	  2	  1	  1	  0	  0	   64	     64	  364	10,041
	2025/01/06	16:55:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.35	10.00	0.1	  0	       0	        0	      74	49,121	  49,121	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  422	10,020
	2025/01/06	16:55:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      71	47,011	  47,011	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  330	10,013
	2025/01/06	16:56:10	tels4happa07_PS4_00	      3	     3	       32	    32	     5	     1	     94	 0.67	10.00	0.1	  0	       0	        0	      65	42,809	  42,809	  15,348	   15,320	        0	       10	  0	  2	  3	  3	  0	  0	   11	     11	  357	10,119
	2025/01/06	16:56:30	tels4happa01_PS4_00	      5	     5	       25	    25	     8	     1	     91	 1.17	10.00	0.2	  0	       0	        0	      48	31,954	  31,954	  19,116	   16,864	        0	    3,676	  0	  5	  2	  2	  0	  0	   55	     58	  404	10,068
	2025/01/06	16:56:30	tels4happa06_PS4_00	      7	     7	       32	    32	     4	     1	     95	 0.63	10.00	0.2	  0	       0	        0	      66	43,650	  43,650	  15,372	   15,344	        0	        0	  0	  4	  5	  4	  0	  0	   13	     13	  328	10,136
	2025/01/06	16:56:50	tels4happa05_PS4_00	      1	     1	       48	    45	     1	     1	     98	 0.26	10.00	0.1	  0	       0	        0	      61	40,424	  40,424	  15,328	   15,320	        0	        0	  0	 56	  0	  0	  0	  0	    8	      8	  312	10,009
	2025/01/06	16:57:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.14	10.00	0.1	  0	       0	        0	      67	44,312	  44,312	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  364	10,011
	2025/01/06	16:57:20	tels4happa02_PS4_00	      7	     4	       32	    32	     5	     1	     94	 1.06	15.00	0.1	  0	       0	        0	      59	58,007	  58,007	  27,360	   26,260	        0	   10,356	  0	  5	  2	  2	  0	  0	   69	     69	  304	10,130
	2025/01/06	16:57:30	tels4happa03_PS4_00	      7	     6	       32	    32	     1	     1	     98	 0.41	15.00	0.1	  0	       0	        0	      58	57,588	  57,588	  25,436	   24,616	       25	    2,622	  1	  2	  1	  1	  0	  0	   60	     60	  316	10,164
	2025/01/06	17:00:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.32	10.00	0.1	  0	       0	        0	      74	49,114	  49,114	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  352	10,012
	2025/01/06	17:00:50	tels4happa08_PS4_00	      2	     2	        0	     0	     2	     1	     97	 0.31	10.00	0.2	  0	       0	        0	      71	46,952	  46,952	  15,324	   15,304	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  404	10,017
	2025/01/06	17:01:10	tels4happa07_PS4_00	      5	     5	       32	    32	     8	     1	     91	 1.07	10.00	0.3	  0	       0	        0	      65	42,816	  42,816	  15,424	   15,396	        0	        7	  0	  2	  4	  5	  0	  0	   13	     13	  384	10,119
	2025/01/06	17:01:30	tels4happa01_PS4_00	      5	     5	       25	    25	    12	     5	     83	 2.04	10.00	1.2	  0	       0	        0	      48	32,099	  32,099	  18,992	   16,828	        0	    3,853	  0	  5	  3	  3	  0	  0	   53	     57	  393	10,206
	2025/01/06	17:01:30	tels4happa06_PS4_00	      8	     8	       32	    32	     2	     1	     97	 0.47	10.00	0.2	  0	       0	        0	      66	43,587	  43,587	  15,380	   15,356	        0	        2	  0	  4	  5	  5	  0	  0	   14	     14	  394	10,121
	2025/01/06	17:01:50	tels4happa05_PS4_00	      2	     2	       48	    44	     4	     1	     95	 0.66	10.00	0.4	  0	       0	        0	      62	40,689	  40,689	  15,328	   15,324	        0	        3	  0	 56	  1	  1	  0	  0	    8	      8	  373	10,011
	2025/01/06	17:02:10	tels4happa04_PS4_00	      1	     1	       37	    35	     3	     1	     96	 0.50	10.00	0.3	  0	       0	        0	      67	44,282	  44,282	  15,328	   15,300	        0	        2	  0	  3	  0	  0	  0	  0	    8	      8	  439	 9,010
	2025/01/06	17:02:20	tels4happa02_PS4_00	     15	     5	       32	    32	    35	     4	     61	 6.63	15.00	1.1	  0	       0	        0	      55	54,110	  54,110	  27,696	   27,076	        0	  151,305	  0	  7	  4	  5	  0	  0	   81	     81	  710	10,124
	2025/01/06	17:02:30	tels4happa03_PS4_00	     10	     4	       32	    32	    14	     2	     84	 2.78	15.00	0.7	  0	       0	        0	      57	56,298	  56,298	  26,444	   25,576	        0	  145,497	  0	  2	  3	  3	  0	  0	   73	     73	  395	10,190
	2025/01/06	17:05:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.37	10.00	0.2	  0	       0	        0	      75	49,393	  49,393	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  342	10,010
	2025/01/06	17:05:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.24	10.00	0.2	  0	       0	        0	      71	46,996	  46,996	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	1,348	10,036
	2025/01/06	17:06:10	tels4happa07_PS4_00	      5	     5	       32	    32	     6	     1	     93	 0.85	10.00	0.2	  0	       0	        0	      65	43,010	  43,010	  15,400	   15,372	        0	        0	  0	  2	  4	  5	  0	  0	   13	     13	  359	10,117
	2025/01/06	17:06:30	tels4happa01_PS4_00	      5	     5	       25	    25	     9	     3	     88	 1.54	10.00	0.5	  0	       0	       93	      50	33,419	  33,419	  20,360	   18,208	        0	    3,250	  0	  5	  3	  2	  0	  0	   58	     62	  372	 9,156
	2025/01/06	17:06:30	tels4happa06_PS4_00	      4	     4	       32	    32	     5	     1	     94	 0.76	10.00	0.2	  0	       0	        0	      66	43,633	  43,633	  15,496	   15,468	        0	        9	  0	  4	  4	  5	  0	  0	   10	     10	  373	10,120
	2025/01/06	17:06:50	tels4happa05_PS4_00	      1	     1	       48	    45	     2	     1	     97	 0.39	10.00	0.2	  0	       0	        0	      61	40,411	  40,411	  15,328	   15,320	        0	        0	  0	 56	  0	  0	  0	  0	    8	      8	  334	10,009
	2025/01/06	17:07:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.23	10.00	0.2	  0	       0	        0	      67	44,299	  44,299	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  306	10,016
	2025/01/06	17:07:20	tels4happa02_PS4_00	     10	     3	       32	    32	    20	     2	     78	 4.00	15.00	0.5	  0	       0	        0	      54	53,722	  53,722	  27,708	   27,128	       48	  260,534	  0	  6	  1	  2	  0	  0	   70	     70	  392	10,119
	2025/01/06	17:07:30	tels4happa03_PS4_00	      8	     5	       32	    32	    10	     2	     88	 2.13	15.00	0.5	  0	       0	        0	      57	56,274	  56,274	  26,368	   25,336	        0	   84,079	  0	  2	  2	  2	  0	  0	   75	     75	  374	10,192
	2025/01/06	17:10:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.27	10.00	0.2	  0	       0	        0	      74	49,108	  49,108	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  326	10,010
	2025/01/06	17:10:50	tels4happa08_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.31	10.00	0.2	  0	       0	        0	      71	46,888	  46,888	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  388	10,028
	2025/01/06	17:11:10	tels4happa07_PS4_00	      3	     3	       32	    32	     5	     1	     94	 0.66	10.00	0.1	  0	       0	        0	      65	42,937	  42,937	  15,408	   15,376	        0	        9	  0	  3	  1	  1	  0	  0	   11	     11	  331	10,011
	2025/01/06	17:11:30	tels4happa01_PS4_00	      5	     5	       25	    25	     9	     2	     89	 1.36	10.00	0.3	  0	       0	        0	      45	29,506	  29,506	  20,952	   18,736	    1,825	    3,570	  1	  5	  3	  3	  0	  0	   60	     64	  392	10,194
	2025/01/06	17:11:30	tels4happa06_PS4_00	      5	     5	       32	    32	     5	     1	     94	 0.74	10.00	0.2	  0	       0	        0	      66	43,600	  43,600	  15,396	   15,368	        0	        0	  0	  4	  3	  2	  0	  0	   11	     11	  391	 9,118
	2025/01/06	17:11:50	tels4happa05_PS4_00	      2	     2	       48	    44	     1	     0	     99	 0.23	10.00	0.1	  0	       0	        0	      61	40,440	  40,440	  15,336	   15,328	        0	        1	  0	 56	  1	  1	  0	  0	    9	      9	  443	 9,123
	2025/01/06	17:12:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.18	10.00	0.1	  0	       0	        0	      67	44,248	  44,248	  15,328	   15,300	        0	        0	  0	  3	  1	  0	  0	  0	    8	      8	  387	10,010
	2025/01/06	17:12:20	tels4happa02_PS4_00	      5	     1	       32	    32	    11	     1	     88	 2.28	15.00	0.3	  0	       0	       63	      57	56,503	  56,503	  27,424	   26,820	      124	  207,730	  0	  6	  1	  2	  0	  0	   71	     71	  382	10,115
	2025/01/06	17:12:30	tels4happa03_PS4_00	      2	     1	       32	    32	     4	     1	     95	 0.84	15.00	0.2	  0	       0	        0	      57	56,597	  56,597	  25,596	   24,616	        0	   70,764	  0	  2	  1	  1	  0	  0	   76	     76	  420	10,169
	2025/01/06	17:15:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.25	10.00	0.1	  0	       0	        0	      74	49,054	  49,054	  15,328	   15,300	        0	        2	  0	  5	  0	  0	  0	  0	    8	      8	  348	10,012
	2025/01/06	17:15:50	tels4happa08_PS4_00	      3	     3	        0	     0	     3	     1	     96	 0.42	10.00	0.2	  0	       0	        0	      71	46,910	  46,910	  15,324	   15,304	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  392	10,015
	2025/01/06	17:16:10	tels4happa07_PS4_00	      6	     6	       32	    32	     8	     1	     91	 1.03	10.00	0.2	  0	       0	        0	      64	42,542	  42,542	  15,452	   15,424	        0	        1	  0	  2	  4	  4	  0	  0	   13	     13	  303	10,117
	2025/01/06	17:16:30	tels4happa01_PS4_00	      4	     4	       25	    25	    11	     2	     87	 1.61	10.00	0.6	  0	       0	        0	      50	33,287	  33,287	  19,272	   16,900	        0	    3,950	  0	  5	  3	  3	  0	  0	   64	     69	  412	10,164
	2025/01/06	17:16:30	tels4happa06_PS4_00	      7	     7	       32	    32	     5	     1	     94	 0.68	10.00	0.2	  0	       0	        0	      65	43,160	  43,160	  15,512	   15,484	        0	        6	  0	  4	  6	  5	  0	  0	   13	     13	  360	10,139
	2025/01/06	17:16:50	tels4happa05_PS4_00	      3	     3	       48	    42	     3	     1	     96	 0.55	10.00	0.2	  0	       0	        0	      62	41,214	  41,214	  15,344	   15,340	        0	        1	  0	 56	  3	  3	  0	  0	   10	     10	  443	10,113
	2025/01/06	17:17:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.21	10.00	0.1	  0	       0	        0	      66	43,468	  43,468	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  299	10,009
	2025/01/06	17:17:20	tels4happa02_PS4_00	     10	     4	       32	    32	    11	     1	     88	 2.27	15.00	0.3	  0	       0	        0	      54	54,048	  54,048	  27,832	   27,036	      215	  126,000	  0	  6	  1	  1	  0	  0	   80	     80	  406	10,117
	2025/01/06	17:17:30	tels4happa03_PS4_00	      1	     1	       32	    32	     7	     1	     92	 1.48	15.00	0.4	  0	       0	      107	      59	58,566	  58,566	  25,148	   24,276	        0	    5,084	  0	  2	  0	  1	  0	  0	   73	     73	  379	10,074
	2025/01/06	17:20:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.24	10.00	0.1	  0	       0	        0	      74	49,043	  49,043	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  330	10,009
	2025/01/06	17:20:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.21	10.00	0.2	  0	       0	        0	      71	46,937	  46,937	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  339	10,017
	2025/01/06	17:21:10	tels4happa07_PS4_00	      5	     5	       32	    32	     6	     0	     94	 0.81	10.00	0.1	  0	       0	        0	      64	42,563	  42,563	  15,388	   15,360	        0	        0	  0	  2	  4	  5	  0	  0	   12	     12	  305	10,122
	2025/01/06	17:21:30	tels4happa01_PS4_00	      2	     2	       25	    25	    11	     1	     88	 1.50	10.00	0.3	  0	       0	        0	      51	33,487	  33,487	  19,284	   16,824	        0	    6,092	  0	  5	  2	  3	  0	  0	   66	     71	  379	10,113
	2025/01/06	17:21:30	tels4happa06_PS4_00	      3	     3	       32	    32	     4	     1	     95	 0.63	10.00	0.2	  0	       0	        0	      65	43,129	  43,129	  15,368	   15,340	        0	        0	  0	  4	  4	  5	  0	  0	    9	      9	  422	 9,119
	2025/01/06	17:21:50	tels4happa05_PS4_00	      2	     2	       48	    44	     1	     0	     99	 0.22	10.00	0.1	  0	       0	        0	      62	41,194	  41,194	  15,336	   15,328	        0	        0	  0	 56	  1	  1	  0	  0	    9	      9	  323	10,115
	2025/01/06	17:22:10	tels4happa04_PS4_00	      1	     1	       37	    35	     2	     1	     97	 0.49	10.00	0.1	  0	       0	       84	      67	44,320	  44,320	  15,328	   15,300	        0	        0	  0	  3	  0	  0	  0	  0	    8	      8	  284	10,011
	2025/01/06	17:22:20	tels4happa02_PS4_00	      4	     1	       32	    32	     8	     1	     91	 1.67	15.00	0.2	  0	       0	      105	      55	54,825	  54,825	  27,092	   26,392	      295	    5,853	  0	  6	  0	  1	  0	  0	   70	     70	  313	 9,113
	2025/01/06	17:22:30	tels4happa03_PS4_00	      1	     1	       32	    32	     5	     0	     95	 1.01	15.00	0.1	  0	       0	        0	      59	58,350	  58,350	  25,112	   24,276	        0	    5,192	  0	  2	  0	  1	  0	  0	   74	     74	  316	10,063
	2025/01/06	17:25:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.29	10.00	0.1	  0	       0	        0	      74	49,002	  49,002	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  363	10,016
	2025/01/06	17:25:50	tels4happa08_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.35	10.00	0.2	  0	       0	        0	      71	46,792	  46,792	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  396	10,015
	2025/01/06	17:26:10	tels4happa07_PS4_00	      4	     4	       32	    32	     5	     1	     94	 0.72	10.00	0.1	  0	       0	        0	      64	42,582	  42,582	  15,352	   15,320	        0	        0	  0	  3	  2	  2	  0	  0	   12	     12	  314	10,115
	2025/01/06	17:26:30	tels4happa01_PS4_00	      2	     2	       25	    25	     8	     1	     91	 1.15	10.00	0.3	  0	       0	        0	      50	33,333	  33,333	  19,308	   16,812	        0	    7,758	  0	  5	  2	  2	  0	  0	   72	     77	  502	10,069
	2025/01/06	17:26:30	tels4happa06_PS4_00	      4	     4	       32	    32	     7	     1	     92	 0.91	10.00	0.2	  0	       0	        0	      65	43,102	  43,102	  15,348	   15,320	        0	        0	  0	  4	  3	  2	  0	  0	   11	     11	  406	10,121
	2025/01/06	17:26:50	tels4happa05_PS4_00	      1	     1	       48	    45	     1	     1	     98	 0.26	10.00	0.1	  0	       0	        0	      62	40,979	  40,979	  15,328	   15,320	        0	        0	  0	 56	  0	  0	  0	  0	    8	      8	  318	10,008
	2025/01/06	17:27:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.18	10.00	0.2	  0	       0	        0	      67	44,332	  44,332	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  547	10,009
	2025/01/06	17:27:20	tels4happa02_PS4_00	     14	     3	       32	    32	    25	     2	     73	 5.10	15.00	0.6	  0	       0	       68	      53	52,253	  52,253	  30,140	   29,308	      383	    5,211	  0	  6	  3	  3	  0	  0	   89	     89	  357	 9,123
	2025/01/06	17:27:30	tels4happa03_PS4_00	      5	     3	       32	    32	    11	     1	     88	 2.07	15.00	0.4	  0	       0	        0	      59	58,117	  58,117	  25,784	   25,008	        0	    6,939	  0	  2	  2	  2	  0	  0	   72	     72	  374	10,159
	2025/01/06	17:30:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.25	10.00	0.1	  0	       0	        0	      74	49,021	  49,021	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  313	10,011
	2025/01/06	17:30:50	tels4happa08_PS4_00	      2	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      71	47,043	  47,043	  15,324	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    7	      7	  485	10,016
	2025/01/06	17:31:10	tels4happa07_PS4_00	      5	     5	       32	    32	     8	     1	     91	 1.00	10.00	0.2	  0	       0	        0	      64	42,560	  42,560	  15,396	   15,372	        0	        0	  0	  2	  5	  5	  0	  0	   12	     12	  444	10,118
	2025/01/06	17:31:30	tels4happa01_PS4_00	      3	     3	       25	    25	     9	     2	     89	 1.42	10.00	0.4	  0	       0	        0	      50	33,143	  33,143	  19,100	   16,840	        0	    6,225	  0	  5	  2	  2	  0	  0	   61	     64	  343	10,050
	2025/01/06	17:31:30	tels4happa06_PS4_00	      5	     5	       32	    32	     5	     1	     94	 0.75	10.00	0.2	  0	       0	        0	      65	43,119	  43,119	  15,356	   15,328	        0	        0	  0	  4	  4	  4	  0	  0	   11	     11	  364	10,121
	2025/01/06	17:31:50	tels4happa05_PS4_00	      3	     3	       48	    43	     2	     1	     97	 0.43	10.00	0.2	  0	       0	        0	      62	40,943	  40,943	  15,348	   15,340	        0	        2	  0	 56	  1	  1	  0	  0	   10	     10	  321	10,117
	2025/01/06	17:32:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.30	10.00	0.2	  0	       0	        0	      67	44,540	  44,540	  15,328	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	    8	      8	  305	10,012
	2025/01/06	17:32:20	tels4happa02_PS4_00	      5	     1	       32	    32	    12	     1	     87	 2.41	15.00	0.3	  0	       0	        0	      57	56,143	  56,143	  27,092	   26,412	      471	    5,026	  0	  6	  1	  1	  0	  0	   66	     66	  333	10,115
	2025/01/06	17:32:30	tels4happa03_PS4_00	      3	     3	       32	    32	     5	     1	     94	 1.21	15.00	0.3	  0	       0	        0	      59	58,070	  58,070	  25,036	   24,320	        0	    5,320	  0	  3	  0	  0	  0	  0	   64	     64	  384	10,091
	2025/01/06	17:35:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.25	10.00	0.1	  0	       0	        0	      74	49,019	  49,019	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  358	10,015
	2025/01/06	17:35:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.19	10.00	0.2	  0	       0	        0	      71	47,026	  47,026	  15,328	   15,300	        0	        0	  0	  7	  0	  0	  0	  0	    8	      8	  342	10,018
	2025/01/06	17:36:10	tels4happa07_PS4_00	      5	     5	       32	    32	     7	     0	     93	 0.88	10.00	0.1	  0	       0	        0	      64	42,549	  42,549	  15,416	   15,388	        0	        0	  0	  2	  5	  6	  0	  0	   12	     12	  308	10,118
