Monitoring Data

	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	  Time
	2024/12/25	05:29:40	tels4happ007_PS1_00	      8	     8	       32	    32	     4	     1	     95	 0.72	10.00	0.1	  0	       0	        0	      67	44,531	  44,531	  11,080	   11,064	        0	  0	  4	  8	  9	  0	  0	   11	     11	10,111
	2024/12/25	05:29:40	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      81	53,399	  53,399	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:29:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      81	53,718	  53,718	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:34:40	tels4happ001_PS1_00	      8	     8	       25	    25	     9	     3	     88	 1.62	10.00	0.4	  0	       0	       47	      43	28,678	  28,678	  17,980	   12,856	       44	  1	247	  8	  8	  0	  0	  630	    631	10,109
	2024/12/25	05:34:40	tels4happ002_PS1_00	     10	     8	       32	    32	    20	     2	     78	 3.96	15.00	0.3	  0	       0	       55	      49	49,073	  49,073	  27,868	   20,360	      551	  1	  3	  7	  8	  0	  0	  762	    762	10,111
	2024/12/25	05:34:40	tels4happ003_PS1_00	      8	     5	       32	    32	    16	     2	     82	 3.57	15.00	0.1	  0	       0	       70	      53	52,950	  52,950	  25,040	   17,684	        0	  0	  7	  4	  7	  0	  0	  724	    728	10,112
	2024/12/25	05:34:40	tels4happ004_PS1_00	      1	     1	       37	    35	    16	     1	     83	 2.22	10.00	0.0	  0	       0	        0	      70	46,358	  46,358	  11,048	   11,020	        0	  0	  4	  2	  2	  0	  0	    6	      6	 9,113
	2024/12/25	05:34:40	tels4happ005_PS1_00	      3	     3	       48	    44	     3	     2	     95	 0.75	10.00	0.2	  0	       0	        0	      64	42,468	  42,468	  11,068	   11,040	        0	  0	  4	  1	  1	  0	  0	    8	      8	10,003
	2024/12/25	05:34:40	tels4happ006_PS1_00	     11	    11	       32	    32	     5	     2	     93	 0.87	10.00	0.3	  0	       0	        0	      63	41,704	  41,704	  11,124	   11,092	        0	  0	  6	 13	 11	  0	  0	   17	     17	10,110
	2024/12/25	05:34:40	tels4happ007_PS1_00	     12	    12	       32	    32	     6	     1	     93	 1.01	10.00	0.1	  0	       0	      157	      68	44,870	  44,870	  11,144	   11,124	        0	  0	  4	 12	 11	  0	  0	   17	     17	 9,109
	2024/12/25	05:34:40	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.33	10.00	0.1	  0	       0	        0	      81	53,397	  53,397	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:34:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.34	10.00	0.1	  0	       0	        0	      81	53,703	  53,703	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:39:40	tels4happ001_PS1_00	     12	    10	       25	    25	    11	     5	     84	 2.04	10.00	0.4	  0	       0	      167	      42	27,593	  27,593	  19,032	   12,840	       44	  1	247	  7	  7	  0	  0	  704	    706	10,112
	2024/12/25	05:39:40	tels4happ002_PS1_00	     19	     8	       32	    32	    21	     2	     77	 4.50	15.00	0.2	  0	       0	       64	      51	50,378	  50,378	  27,696	   20,468	      951	  1	  3	  8	 10	  0	  0	  747	    747	10,114
	2024/12/25	05:39:40	tels4happ003_PS1_00	     16	     9	       32	    32	    12	     1	     87	 2.78	15.00	0.1	  0	       0	        0	      54	53,536	  53,536	  23,908	   16,904	        0	  0	  7	  6	  6	  0	  0	  730	    734	10,116
	2024/12/25	05:39:40	tels4happ004_PS1_00	      2	     1	       37	    35	     6	     1	     93	 0.96	10.00	0.1	  0	       0	        0	      69	45,808	  45,808	  11,048	   11,024	        0	  0	  4	  1	  1	  0	  0	    6	      6	10,002
	2024/12/25	05:39:40	tels4happ005_PS1_00	      8	     8	       45	    38	     4	     2	     94	 0.80	10.00	0.2	  0	       0	        0	      64	42,448	  42,448	  11,128	   11,080	        0	  0	  3	  3	  2	  0	  0	   16	     16	10,111
	2024/12/25	05:39:40	tels4happ006_PS1_00	      7	     6	       32	    32	     4	     2	     94	 0.77	10.00	0.2	  0	       0	        0	      63	41,838	  41,838	  11,096	   11,064	        0	  0	  6	  5	  6	  0	  0	   14	     14	10,109
	2024/12/25	05:39:40	tels4happ007_PS1_00	      5	     4	       32	    32	     4	     2	     94	 0.73	10.00	0.1	  0	       0	        0	      68	44,701	  44,701	  11,080	   11,064	        0	  0	  4	  4	  4	  0	  0	    9	      9	10,112
	2024/12/25	05:39:40	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.1	  0	       0	        0	      81	53,382	  53,382	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:39:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.35	10.00	0.1	  0	       0	        0	      81	53,705	  53,705	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:44:40	tels4happ001_PS1_00	      8	     8	       25	    25	    10	     5	     85	 1.95	10.00	0.4	  0	       0	       49	      41	27,481	  27,481	  18,584	   12,712	       44	  1	247	  6	  6	  0	  0	  684	    686	10,113
	2024/12/25	05:44:40	tels4happ002_PS1_00	     16	     8	       32	    32	    15	     3	     82	 3.55	15.00	0.1	  0	       0	       53	      52	51,718	  51,718	  26,572	   19,112	        0	  0	  2	  7	  7	  0	  0	  758	    758	10,112
	2024/12/25	05:44:40	tels4happ003_PS1_00	     19	     7	       32	    32	    11	     2	     87	 2.73	15.00	0.1	  0	       0	        0	      56	55,152	  55,152	  24,612	   17,680	        0	  0	  7	  8	  6	  0	  0	  727	    729	10,116
	2024/12/25	05:44:40	tels4happ004_PS1_00	      4	     2	       37	    34	     4	     2	     94	 0.80	10.00	0.1	  0	       0	        0	      71	46,988	  46,988	  11,092	   11,064	        0	  0	  4	  1	  1	  0	  0	    8	      8	10,003
	2024/12/25	05:44:40	tels4happ005_PS1_00	      5	     3	       48	    43	     6	     2	     92	 1.06	10.00	0.2	  0	       0	        0	      65	43,031	  43,031	  11,092	   11,064	        0	  0	  4	  1	  2	  0	  0	   11	     11	10,003
	2024/12/25	05:44:40	tels4happ006_PS1_00	      8	     7	       32	    32	     4	     2	     94	 0.83	10.00	0.2	  0	       0	        0	      63	41,750	  41,750	  11,096	   11,064	        0	  0	  6	  7	  8	  0	  0	   14	     14	10,108
	2024/12/25	05:44:40	tels4happ007_PS1_00	      8	     8	       32	    32	     4	     2	     94	 0.78	10.00	0.1	  0	       0	        0	      68	44,704	  44,704	  11,100	   11,084	        0	  0	  4	  7	  7	  0	  0	   12	     12	10,109
	2024/12/25	05:44:40	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.2	  0	       0	        0	      81	53,381	  53,381	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:44:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      81	53,703	  53,703	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:49:40	tels4happ001_PS1_00	      6	     6	       25	    25	     6	     3	     91	 1.28	10.00	0.3	  0	       0	       41	      41	27,384	  27,384	  18,348	   12,648	       44	  1	247	  8	  8	  0	  0	  648	    650	10,115
	2024/12/25	05:49:40	tels4happ002_PS1_00	     15	    11	       32	    32	    17	     2	     81	 3.74	15.00	0.1	  0	       0	       59	      52	51,685	  51,685	  26,208	   18,420	        0	  0	  3	  9	 10	  0	  0	  773	    773	10,115
	2024/12/25	05:49:40	tels4happ003_PS1_00	     13	    11	       32	    32	    20	     2	     78	 4.33	15.00	0.1	  0	       0	       77	      53	52,244	  52,244	  24,804	   18,804	        0	  0	  7	  9	  8	  0	  0	  695	    696	 9,127
	2024/12/25	05:49:40	tels4happ004_PS1_00	      2	     2	       37	    34	     4	     2	     94	 0.76	10.00	0.1	  0	       0	        0	      71	46,880	  46,880	  11,056	   11,024	        0	  0	  4	  1	  1	  0	  0	    8	      8	10,115
	2024/12/25	05:49:40	tels4happ005_PS1_00	      2	     2	       48	    45	     4	     2	     94	 0.87	10.00	0.2	  0	       0	        0	      65	42,989	  42,989	  11,068	   11,032	        0	  0	  4	  1	  1	  0	  0	    7	      7	10,003
	2024/12/25	05:49:40	tels4happ006_PS1_00	      9	     9	       32	    32	     2	     2	     96	 0.60	10.00	0.2	  0	       0	        0	      63	41,711	  41,711	  11,116	   11,084	        0	  0	  6	 10	  9	  0	  0	   17	     17	10,109
	2024/12/25	05:49:40	tels4happ007_PS1_00	      9	     9	       32	    32	     2	     2	     96	 0.55	10.00	0.1	  0	       0	        0	      68	44,805	  44,805	  11,104	   11,088	        0	  0	  4	  9	  7	  0	  0	   13	     13	10,110
	2024/12/25	05:49:40	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.29	10.00	0.2	  0	       0	        0	      81	53,385	  53,385	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:49:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.33	10.00	0.1	  0	       0	        0	      81	53,707	  53,707	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:54:40	tels4happ001_PS1_00	      4	     4	       25	    25	     9	     3	     88	 1.66	10.00	0.4	  0	       0	      183	      44	29,479	  29,479	  20,848	   14,380	    1,782	  1	247	  6	  6	  0	  0	  661	    663	10,110
	2024/12/25	05:54:40	tels4happ002_PS1_00	     11	     6	       32	    32	    26	     2	     72	 5.32	15.00	0.2	  0	       0	        0	      51	50,221	  50,221	  27,808	   19,552	        0	  0	  2	  9	 10	  0	  0	  759	    760	10,112
	2024/12/25	05:54:40	tels4happ003_PS1_00	      9	     4	       32	    32	    15	     2	     83	 3.37	15.00	0.1	  0	       0	      116	      54	54,056	  54,056	  22,980	   17,036	        0	  0	  8	  3	  6	  0	  0	  691	    692	10,135
	2024/12/25	05:54:40	tels4happ004_PS1_00	      1	     1	       37	    35	     5	     2	     93	 0.89	10.00	0.1	  0	       0	        0	      70	46,484	  46,484	  11,044	   11,020	        0	  0	  4	  0	  0	  0	  0	    5	      5	10,003
	2024/12/25	05:54:40	tels4happ005_PS1_00	      4	     4	       48	    44	     4	     2	     94	 0.90	10.00	0.2	  0	       0	        0	      65	42,951	  42,951	  11,100	   11,032	        0	  0	  4	  1	  1	  0	  0	   10	     10	10,003
	2024/12/25	05:54:40	tels4happ006_PS1_00	      6	     6	       32	    32	     2	     2	     96	 0.58	10.00	0.2	  0	       0	        0	      63	41,690	  41,690	  11,092	   11,060	        0	  0	  6	  6	  6	  0	  0	   12	     12	10,109
	2024/12/25	05:54:40	tels4happ007_PS1_00	      5	     5	       32	    32	     3	     2	     95	 0.64	10.00	0.1	  0	       0	        0	      67	44,394	  44,394	  11,072	   11,056	        0	  0	  4	  5	  7	  0	  0	    9	      9	10,108
	2024/12/25	05:54:40	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.22	10.00	0.1	  0	       0	        0	      81	53,380	  53,380	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:54:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.35	10.00	0.1	  0	       0	        0	      81	53,703	  53,703	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	05:59:40	tels4happ001_PS1_00	      5	     5	       25	    25	     9	     3	     88	 1.71	10.00	0.3	  0	       0	      276	      45	29,547	  29,547	  18,684	   12,816	       64	  1	247	  6	  6	  0	  0	  637	    640	10,108
	2024/12/25	05:59:40	tels4happ002_PS1_00	      9	     5	       32	    32	    20	     2	     78	 4.25	15.00	0.2	  0	       0	      169	      52	51,280	  51,280	  26,952	   18,460	        0	  0	  3	  8	  8	  0	  0	  743	    744	10,120
	2024/12/25	05:59:40	tels4happ003_PS1_00	      9	     6	       32	    32	    16	     2	     82	 3.59	15.00	0.1	  0	       0	      134	      55	54,092	  54,092	  23,504	   16,684	        0	  0	  7	  5	  5	  0	  0	  704	    705	 9,117
	2024/12/25	05:59:40	tels4happ004_PS1_00	      2	     2	       37	    34	     5	     2	     93	 0.86	10.00	0.1	  0	       0	        0	      70	46,478	  46,478	  11,088	   11,064	        0	  0	  4	  2	  2	  0	  0	    6	      6	10,003
	2024/12/25	05:59:40	tels4happ005_PS1_00	      2	     2	       48	    45	     5	     2	     93	 0.93	10.00	0.2	  0	       0	        0	      65	42,796	  42,796	  11,116	   11,032	        0	  0	  4	  1	  1	  0	  0	   13	     13	10,002
	2024/12/25	05:59:40	tels4happ006_PS1_00	      4	     4	       32	    32	     3	     2	     95	 0.68	10.00	0.2	  0	       0	        0	      64	42,090	  42,090	  11,068	   11,036	        0	  0	  6	  5	  6	  0	  0	   10	     10	10,109
	2024/12/25	05:59:40	tels4happ007_PS1_00	      2	     2	       32	    32	     3	     2	     95	 0.63	10.00	0.1	  0	       0	        0	      67	44,392	  44,392	  11,060	   11,044	        0	  0	  4	  3	  4	  0	  0	    8	      8	10,118
	2024/12/25	05:59:40	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.18	10.00	0.1	  0	       0	        0	      81	53,387	  53,387	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,003
	2024/12/25	05:59:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.33	10.00	0.1	  0	       0	        0	      81	53,702	  53,702	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	06:04:40	tels4happ001_PS1_00	     13	    12	       25	    25	    16	     7	     77	 2.87	10.00	0.7	  0	       0	       42	      41	27,152	  27,152	  20,584	   14,508	    1,115	  1	247	 12	 11	  0	  0	  657	    660	10,127
	2024/12/25	06:04:40	tels4happ002_PS1_00	     39	    21	       32	    28	    30	     3	     67	 6.45	15.00	0.2	  0	       0	       71	      50	49,895	  49,895	  30,328	   22,532	        0	  0	  3	 19	 17	  0	  0	  767	    768	10,120
	2024/12/25	06:04:40	tels4happ003_PS1_00	     29	    12	       32	    32	    47	     4	     49	10.14	15.00	0.1	  0	       0	       43	      52	51,794	  51,794	  25,004	   18,280	        0	  0	  7	 14	 13	  0	  0	  717	    717	10,118
	2024/12/25	06:04:40	tels4happ004_PS1_00	      4	     2	       37	    35	     7	     2	     91	 1.26	10.00	0.1	  0	       0	        0	      70	46,407	  46,407	  11,052	   11,024	        0	  0	  5	  0	  1	  0	  0	    7	      7	10,111
	2024/12/25	06:04:40	tels4happ005_PS1_00	      5	     5	       48	    43	     5	     2	     93	 0.94	10.00	0.3	  0	       0	        0	      65	42,763	  42,763	  11,056	   11,036	        0	  0	  4	  1	  1	  0	  0	    8	      8	10,002
	2024/12/25	06:04:40	tels4happ006_PS1_00	     14	    14	       32	    32	     7	     2	     91	 1.11	10.00	0.4	  0	       0	        0	      63	41,601	  41,601	  11,168	   11,136	        0	  0	  6	 12	 11	  0	  0	   19	     19	10,112
	2024/12/25	06:04:40	tels4happ007_PS1_00	     13	    13	       32	    32	     7	     2	     91	 1.08	10.00	0.1	  0	       0	        0	      67	44,270	  44,270	  11,120	   11,104	        0	  0	  4	 12	 12	  0	  0	   17	     17	10,111
	2024/12/25	06:04:40	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.19	10.00	0.2	  0	       0	        0	      81	53,387	  53,387	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,004
	2024/12/25	06:04:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.1	  0	       0	        0	      81	53,697	  53,697	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	06:09:40	tels4happ001_PS1_00	     14	    13	       25	    25	    14	     5	     81	 2.30	10.00	1.1	  0	       0	       38	      36	24,092	  24,092	  20,468	   14,572	    1,343	  2	247	 10	 11	  0	  0	  632	    635	10,112
	2024/12/25	06:09:40	tels4happ002_PS1_00	     20	     9	       32	    32	    36	     5	     59	 7.80	15.00	0.3	  0	       0	      194	      52	51,763	  51,763	  30,800	   20,000	        0	  0	  3	 10	 10	  0	  0	  769	    771	10,119
	2024/12/25	06:09:40	tels4happ003_PS1_00	     21	     9	       32	    32	    45	     7	     48	 9.21	15.00	1.1	  0	       0	      107	      50	49,827	  49,827	  25,820	   19,204	        0	  0	 10	 11	 12	  0	  0	  720	    720	10,118
	2024/12/25	06:09:40	tels4happ004_PS1_00	      1	     1	       37	    35	    11	     2	     87	 1.69	10.00	0.1	  0	       0	      124	      70	46,450	  46,450	  11,048	   11,020	        0	  0	  4	  1	  0	  0	  0	    6	      6	10,002
	2024/12/25	06:09:40	tels4happ005_PS1_00	      7	     6	       48	    43	     6	     3	     91	 1.10	10.00	0.5	  0	       0	        0	      65	42,732	  42,732	  11,084	   11,048	        0	  0	  4	  2	  2	  0	  0	   10	     10	10,002
	2024/12/25	06:09:40	tels4happ006_PS1_00	     10	    10	       32	    32	     7	     2	     91	 1.09	10.00	0.5	  0	       0	        0	      63	41,899	  41,899	  11,108	   11,076	        0	  0	  6	  9	  8	  0	  0	   15	     15	10,110
	2024/12/25	06:09:40	tels4happ007_PS1_00	     12	    12	       32	    32	     4	     2	     94	 0.80	10.00	0.1	  0	       0	        0	      67	44,538	  44,538	  11,320	   11,304	        0	  0	  4	 12	 11	  0	  0	   16	     16	10,109
	2024/12/25	06:09:40	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.20	10.00	0.1	  0	       0	        0	      81	53,352	  53,352	  11,044	   11,028	        0	  0	  5	  0	  0	  0	  0	    5	      5	10,001
	2024/12/25	06:09:40	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      81	53,686	  53,686	  11,044	   11,024	        0	  0	  3	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	06:14:40	tels4happ001_PS1_00	      9	     9	       25	    25	    17	     5	     78	 2.86	10.00	0.7	  0	       0	      173	      41	27,139	  27,139	  18,920	   12,688	       84	  2	247	  9	 10	  0	  0	  639	    642	10,116
	2024/12/25	06:14:40	tels4happ002_PS1_00	     20	     8	       32	    32	    51	     5	     44	10.28	15.00	0.3	  0	       0	      165	      49	48,739	  48,739	  31,968	   23,392	      396	  1	  5	 12	 11	  0	  0	  791	    793	10,113
	2024/12/25	06:14:40	tels4happ003_PS1_00	     15	     7	       32	    32	    33	     4	     63	 6.58	15.00	0.9	  0	       0	      131	      54	53,432	  53,432	  25,152	   18,028	        0	  0	  8	  9	  8	  0	  0	  726	    726	10,123
	2024/12/25	06:14:40	tels4happ004_PS1_00	      1	     1	       37	    35	     5	     2	     93	 0.94	10.00	0.1	  0	       0	        0	      69	45,388	  45,388	  11,044	   11,020	        0	  0	  4	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	06:14:40	tels4happ005_PS1_00	      3	     3	       48	    43	     6	     3	     91	 1.13	10.00	0.4	  0	       0	        0	      65	42,708	  42,708	  11,088	   11,056	        0	  0	  4	  2	  1	  0	  0	   10	     10	10,003
	2024/12/25	06:14:40	tels4happ006_PS1_00	     10	    10	       32	    32	     5	     2	     93	 0.91	10.00	0.3	  0	       0	        0	      63	41,592	  41,592	  11,108	   11,076	        0	  0	  6	  8	  8	  0	  0	   15	     15	10,110
	2024/12/25	06:14:40	tels4happ007_PS1_00	      9	     9	       32	    32	    13	     2	     85	 1.81	10.00	0.2	  0	       0	        0	      67	44,020	  44,020	  11,372	   11,356	        0	  0	  4	  6	  7	  0	  0	   13	     13	10,108
